Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Status,Acquisition_Channel,Customer_Segment,City,State,Gender,Age_Group
T001393,C0477,2025-09-13,Fashion,Jeans,1,499,499,Success,Google Ads,New,Chennai,Tamil Nadu,Male,25-34
T001394,C0478,2025-05-30,Sports,Football,1,799,799,Success,Google Ads,New,Mumbai,Maharashtra,Female,45-54
T001395,C0479,2025-05-23,Grocery,Rice,3,4999,14997,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,45-54
T001396,C0479,2025-07-07,Footwear,Sneakers,1,1999,1999,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,45-54
T001397,C0479,2025-08-03,Electronics,Keyboard,2,2999,5998,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,45-54
T001398,C0479,2025-07-29,Books,Notebook,1,499,499,Success,Facebook Ads,Returning,Pune,Maharashtra,Male,45-54
T001399,C0480,2025-11-13,Home & Kitchen,Bottle,2,1149,2298,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001400,C0480,2025-11-24,Electronics,Headphones,3,1149,3447,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001401,C0480,2025-11-26,Toys,Blocks,2,2157,4314,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001402,C0480,2025-12-15,Beauty,Perfume,3,7197,21591,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001403,C0480,2025-12-18,Books,Notebook,2,1149,2298,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001404,C0480,2026-01-17,Sports,Football,2,238,476,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001405,C0480,2026-01-28,Sports,Dumbbell,2,958,1916,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001406,C0480,2026-02-03,Beauty,Perfume,2,3598,7196,Success,YouTube,Premium,Mumbai,Maharashtra,Male,45-54
T001407,C0481,2025-07-28,Grocery,Coffee,1,1499,1499,Success,Instagram,New,Mumbai,Maharashtra,Female,18-24
T001408,C0482,2025-12-12,Grocery,Rice,2,285,570,Success,Email,Premium,Delhi,Delhi,Female,45-54
T001409,C0482,2025-12-28,Sports,Yoga Mat,1,1437,1437,Success,Email,Premium,Delhi,Delhi,Female,45-54
T001410,C0482,2026-01-05,Electronics,Wireless Mouse,3,2398,7194,Success,Email,Premium,Delhi,Delhi,Female,45-54
T001411,C0482,2026-01-25,Books,Notebook,2,3598,7196,Success,Email,Premium,Delhi,Delhi,Female,45-54
T001412,C0483,2025-09-14,Grocery,Tea,3,3598,10794,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001413,C0483,2025-09-21,Books,Notebook,2,1798,3596,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001414,C0483,2025-09-30,Footwear,Boots,2,958,1916,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001415,C0483,2025-10-08,Fashion,Jeans,3,1149,3447,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001416,C0483,2025-10-06,Electronics,Wireless Mouse,1,2877,2877,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001417,C0483,2025-11-26,Footwear,Boots,3,2877,8631,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001418,C0483,2025-11-07,Books,Novel,2,1149,2298,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001419,C0483,2025-11-30,Books,Notebook,3,1437,4311,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Female,25-34
T001420,C0484,2025-12-02,Grocery,Coffee,1,358,358,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,35-44
T001421,C0484,2025-12-26,Books,Notebook,3,1798,5394,Failed,Facebook Ads,Returning,Bengaluru,Karnataka,Male,35-44
T001422,C0484,2026-02-01,Grocery,Tea,1,4999,4999,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,35-44
T001423,C0484,2026-02-02,Footwear,Sneakers,3,1499,4497,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,35-44
T001424,C0485,2025-01-13,Sports,Dumbbell,1,499,499,Refunded,Organic Search,New,Hyderabad,Telangana,Male,25-34
T001425,C0485,2025-02-06,Grocery,Coffee,3,799,2397,Success,Organic Search,New,Hyderabad,Telangana,Male,25-34
T001426,C0486,2025-12-18,Beauty,Perfume,1,958,958,Success,Amazon,New,Pune,Maharashtra,Female,18-24
T001427,C0487,2025-09-20,Home & Kitchen,Bottle,2,199,398,Success,YouTube,New,Chennai,Tamil Nadu,Female,35-44
T001428,C0488,2025-11-21,Home & Kitchen,Bottle,1,2398,2398,Success,YouTube,New,Pune,Maharashtra,Female,25-34
T001429,C0488,2025-12-30,Toys,Blocks,3,598,1794,Success,YouTube,New,Pune,Maharashtra,Female,25-34
T001430,C0489,2025-12-22,Accessories,Bag,1,958,958,Success,Amazon,New,Delhi,Delhi,Female,45-54
T001431,C0490,2025-07-08,Footwear,Boots,3,2999,8997,Success,YouTube,Returning,Bengaluru,Karnataka,Male,25-34
T001432,C0490,2025-08-06,Footwear,Boots,1,299,299,Success,YouTube,Returning,Bengaluru,Karnataka,Male,25-34
T001433,C0490,2025-07-19,Fashion,Jeans,2,1999,3998,Success,YouTube,Returning,Bengaluru,Karnataka,Male,25-34
T001434,C0491,2025-11-28,Sports,Dumbbell,3,598,1794,Refunded,Instagram,New,Delhi,Delhi,Female,45-54
T001435,C0492,2025-10-03,Fashion,T-Shirt,3,238,714,Refunded,Google Ads,New,Hyderabad,Telangana,Female,35-44
T001436,C0493,2025-09-20,Toys,Blocks,1,2998,2998,Failed,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001437,C0493,2025-09-20,Accessories,Wallet,3,448,1344,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001438,C0493,2025-09-12,Footwear,Boots,1,2998,2998,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001439,C0493,2025-09-30,Grocery,Coffee,3,1498,4494,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001440,C0493,2025-10-13,Accessories,Watch,1,8997,8997,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001441,C0493,2025-10-21,Footwear,Boots,1,537,537,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001442,C0493,2025-10-27,Sports,Dumbbell,1,5397,5397,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001443,C0493,2025-11-21,Beauty,Perfume,2,1797,3594,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001444,C0493,2025-11-16,Footwear,Boots,3,1437,4311,Success,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001445,C0493,2025-12-04,Grocery,Coffee,1,3597,3597,Refunded,Facebook Ads,VIP,Chennai,Tamil Nadu,Male,18-24
T001446,C0494,2025-04-13,Toys,Puzzle,3,999,2997,Success,Email,Returning,Bengaluru,Karnataka,Male,45-54
T001447,C0494,2025-05-31,Grocery,Rice,2,199,398,Success,Email,Returning,Bengaluru,Karnataka,Male,45-54
T001448,C0494,2025-06-28,Sports,Football,2,1499,2998,Success,Email,Returning,Bengaluru,Karnataka,Male,45-54
T001449,C0494,2025-06-19,Books,Novel,1,2999,2999,Success,Email,Returning,Bengaluru,Karnataka,Male,45-54
T001450,C0495,2025-10-31,Beauty,Lipstick,1,358,358,Success,Facebook Ads,New,Hyderabad,Telangana,Male,45-54
T001451,C0495,2025-12-08,Footwear,Boots,1,238,238,Refunded,Facebook Ads,New,Hyderabad,Telangana,Male,45-54
T001452,C0496,2025-02-28,Beauty,Face Wash,2,199,398,Success,Organic Search,New,Kolkata,West Bengal,Female,35-44
T001453,C0497,2025-09-24,Fashion,Jacket,2,3598,7196,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001454,C0497,2025-09-25,Home & Kitchen,Pan,3,5998,17994,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001455,C0497,2025-10-19,Toys,Puzzle,1,1149,1149,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001456,C0497,2025-10-22,Fashion,Dress,2,4317,8634,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001457,C0497,2025-11-19,Beauty,Face Wash,2,7197,14394,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001458,C0497,2025-12-02,Electronics,Monitor,1,285,285,Success,Google Ads,Premium,Mumbai,Maharashtra,Male,45-54
T001459,C0498,2025-08-25,Fashion,Dress,2,499,998,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001460,C0498,2025-08-13,Accessories,Wallet,2,2999,5998,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001461,C0498,2025-10-04,Beauty,Face Wash,2,2398,4796,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001462,C0498,2025-10-23,Toys,Puzzle,2,3598,7196,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001463,C0499,2025-07-07,Accessories,Wallet,3,2999,8997,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001464,C0500,2025-05-13,Accessories,Bag,1,799,799,Success,Google Ads,Returning,Kolkata,West Bengal,Female,45-54
T001465,C0501,2025-05-24,Books,Novel,3,4999,14997,Success,Email,New,Pune,Maharashtra,Male,45-54
T001466,C0502,2025-05-09,Books,Novel,3,4999,14997,Success,Instagram,Returning,Pune,Maharashtra,Male,18-24
T001467,C0502,2025-05-18,Grocery,Rice,1,799,799,Success,Instagram,Returning,Pune,Maharashtra,Male,18-24
T001468,C0502,2025-06-17,Footwear,Boots,2,4999,9998,Success,Instagram,Returning,Pune,Maharashtra,Male,18-24
T001469,C0502,2025-07-09,Accessories,Wallet,2,799,1598,Success,Instagram,Returning,Pune,Maharashtra,Male,18-24
T001470,C0502,2025-07-02,Home & Kitchen,Mixer,1,1999,1999,Success,Instagram,Returning,Pune,Maharashtra,Male,18-24
T001471,C0503,2025-04-08,Beauty,Lipstick,1,958,958,Success,Email,Premium,Mumbai,Maharashtra,Female,18-24
T001472,C0503,2025-03-14,Electronics,Headphones,2,1198,2396,Success,Email,Premium,Mumbai,Maharashtra,Female,18-24
T001473,C0503,2025-04-15,Sports,Yoga Mat,3,5998,17994,Success,Email,Premium,Mumbai,Maharashtra,Female,18-24
T001474,C0503,2025-05-08,Sports,Yoga Mat,2,358,716,Refunded,Email,Premium,Mumbai,Maharashtra,Female,18-24
T001475,C0503,2025-04-21,Accessories,Wallet,1,598,598,Success,Email,Premium,Mumbai,Maharashtra,Female,18-24
T001476,C0504,2025-09-12,Sports,Dumbbell,2,1999,3998,Failed,Instagram,New,Bengaluru,Karnataka,Female,35-44
T001477,C0505,2025-11-20,Toys,Blocks,2,958,1916,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001478,C0505,2025-11-26,Grocery,Tea,1,958,958,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001479,C0505,2025-12-15,Fashion,Jeans,2,958,1916,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001480,C0505,2025-12-13,Grocery,Rice,2,1798,3596,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001481,C0505,2026-01-10,Accessories,Bag,1,799,799,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001482,C0505,2026-01-15,Fashion,Jacket,3,299,897,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001483,C0505,2026-02-19,Toys,Blocks,2,1499,2998,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001484,C0505,2026-03-09,Beauty,Face Wash,3,1499,4497,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001485,C0505,2026-03-25,Grocery,Tea,1,999,999,Success,YouTube,Returning,Pune,Maharashtra,Female,35-44
T001486,C0506,2025-07-08,Books,Notebook,2,299,598,Success,YouTube,New,Mumbai,Maharashtra,Male,45-54
T001487,C0506,2025-08-10,Grocery,Rice,2,199,398,Success,YouTube,New,Mumbai,Maharashtra,Male,45-54
T001488,C0507,2025-01-29,Electronics,Monitor,3,299,897,Success,Facebook Ads,New,Bengaluru,Karnataka,Female,18-24
T001489,C0507,2025-03-07,Beauty,Face Wash,1,299,299,Success,Facebook Ads,New,Bengaluru,Karnataka,Female,18-24
T001490,C0507,2025-04-15,Sports,Yoga Mat,1,4999,4999,Refunded,Facebook Ads,New,Bengaluru,Karnataka,Female,18-24
T001491,C0508,2025-11-26,Grocery,Tea,3,285,855,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001492,C0508,2025-12-05,Fashion,Jeans,2,2877,5754,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001493,C0508,2025-12-05,Home & Kitchen,Pan,3,429,1287,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001494,C0508,2025-12-15,Footwear,Boots,1,1437,1437,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001495,C0508,2025-12-17,Beauty,Perfume,2,717,1434,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001496,C0508,2026-01-02,Sports,Yoga Mat,2,238,476,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001497,C0508,2026-02-03,Fashion,Dress,1,2398,2398,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001498,C0508,2026-01-28,Beauty,Lipstick,1,3598,3598,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001499,C0508,2026-03-01,Sports,Yoga Mat,2,1198,2396,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001500,C0508,2026-03-05,Footwear,Sneakers,1,1198,1198,Success,Organic Search,Premium,Mumbai,Maharashtra,Male,45-54
T001501,C0509,2025-01-27,Fashion,Jacket,1,4999,4999,Success,Organic Search,New,Delhi,Delhi,Female,45-54
T001502,C0510,2025-01-23,Books,Notebook,2,799,1598,Success,Amazon,New,Pune,Maharashtra,Female,45-54
T001503,C0511,2025-08-06,Footwear,Boots,2,499,998,Success,Instagram,Returning,Mumbai,Maharashtra,Male,18-24
T001504,C0511,2025-08-20,Toys,Puzzle,3,2999,8997,Success,Instagram,Returning,Mumbai,Maharashtra,Male,18-24
T001505,C0511,2025-09-08,Accessories,Bag,1,999,999,Success,Instagram,Returning,Mumbai,Maharashtra,Male,18-24
T001506,C0511,2025-09-11,Beauty,Lipstick,1,4999,4999,Success,Instagram,Returning,Mumbai,Maharashtra,Male,18-24
T001507,C0512,2025-07-26,Electronics,Wireless Mouse,2,2999,5998,Success,Amazon,New,Chennai,Tamil Nadu,Female,18-24
T001508,C0513,2025-11-21,Electronics,Keyboard,3,598,1794,Failed,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001509,C0513,2025-11-08,Toys,Blocks,2,1198,2396,Success,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001510,C0513,2025-12-28,Sports,Yoga Mat,2,2398,4796,Failed,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001511,C0513,2025-12-22,Grocery,Coffee,3,1798,5394,Success,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001512,C0513,2026-01-10,Home & Kitchen,Bottle,2,2999,5998,Success,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001513,C0513,2026-01-14,Books,Notebook,2,1999,3998,Success,Amazon,Returning,Hyderabad,Telangana,Female,45-54
T001514,C0514,2025-03-14,Books,Novel,1,2999,2999,Success,Email,New,Mumbai,Maharashtra,Female,18-24
T001515,C0514,2025-04-07,Beauty,Perfume,2,799,1598,Success,Email,New,Mumbai,Maharashtra,Female,18-24
T001516,C0515,2025-03-30,Footwear,Boots,3,2999,8997,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001517,C0515,2025-04-21,Sports,Dumbbell,1,499,499,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001518,C0515,2025-04-27,Sports,Yoga Mat,2,999,1998,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001519,C0515,2025-05-31,Books,Novel,3,1499,4497,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001520,C0515,2025-07-06,Accessories,Watch,1,999,999,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001521,C0515,2025-06-16,Beauty,Perfume,2,499,998,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001522,C0515,2025-07-18,Sports,Dumbbell,1,1499,1499,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001523,C0515,2025-08-16,Beauty,Lipstick,1,2999,2999,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001524,C0515,2025-08-28,Electronics,Wireless Mouse,2,299,598,Success,YouTube,Returning,Kolkata,West Bengal,Female,18-24
T001525,C0516,2025-03-07,Fashion,Jeans,1,598,598,Success,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001526,C0516,2025-02-16,Grocery,Coffee,1,1798,1798,Success,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001527,C0516,2025-04-04,Grocery,Coffee,2,238,476,Success,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001528,C0516,2025-03-17,Beauty,Perfume,1,2398,2398,Success,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001529,C0516,2025-05-04,Books,Notebook,1,3598,3598,Success,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001530,C0516,2025-05-07,Footwear,Boots,3,598,1794,Refunded,Google Ads,Premium,Kolkata,West Bengal,Female,18-24
T001531,C0517,2025-09-23,Footwear,Boots,2,2398,4796,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001532,C0517,2025-10-09,Footwear,Sneakers,2,717,1434,Refunded,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001533,C0517,2025-09-25,Fashion,T-Shirt,3,238,714,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001534,C0517,2025-10-15,Sports,Yoga Mat,3,1149,3447,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001535,C0517,2025-10-25,Toys,Puzzle,3,285,855,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001536,C0517,2025-10-17,Home & Kitchen,Mixer,1,7197,7197,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001537,C0517,2025-11-27,Accessories,Wallet,2,1437,2874,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001538,C0517,2025-11-17,Grocery,Tea,1,429,429,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001539,C0517,2025-12-08,Books,Notebook,2,1149,2298,Success,Facebook Ads,Premium,Kolkata,West Bengal,Male,45-54
T001540,C0518,2025-06-15,Electronics,Wireless Mouse,2,799,1598,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T001541,C0518,2025-06-24,Fashion,Dress,1,1999,1999,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T001542,C0518,2025-07-26,Electronics,Monitor,2,2999,5998,Refunded,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T001543,C0518,2025-07-13,Grocery,Rice,1,199,199,Failed,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T001544,C0518,2025-08-11,Fashion,Dress,2,4999,9998,Success,Organic Search,Returning,Chennai,Tamil Nadu,Female,35-44
T001545,C0519,2025-11-22,Home & Kitchen,Mixer,2,2157,4314,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001546,C0519,2025-11-28,Toys,Puzzle,2,285,570,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001547,C0519,2025-12-16,Home & Kitchen,Mixer,3,285,855,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001548,C0519,2025-12-20,Grocery,Rice,3,285,855,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001549,C0519,2025-12-27,Home & Kitchen,Mixer,1,285,285,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001550,C0519,2026-01-29,Footwear,Boots,3,358,1074,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001551,C0519,2026-01-27,Electronics,Wireless Mouse,3,1798,5394,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001552,C0519,2026-01-21,Footwear,Sneakers,1,958,958,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001553,C0519,2026-02-06,Footwear,Boots,1,238,238,Refunded,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001554,C0519,2026-02-24,Beauty,Perfume,2,2398,4796,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001555,C0519,2026-03-15,Home & Kitchen,Pan,2,5998,11996,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001556,C0519,2026-03-11,Accessories,Bag,1,238,238,Success,YouTube,Premium,Hyderabad,Telangana,Male,35-44
T001557,C0520,2025-05-12,Fashion,Jeans,1,799,799,Success,Facebook Ads,New,Delhi,Delhi,Male,18-24
T001558,C0521,2025-10-08,Fashion,Jeans,1,1798,1798,Success,Instagram,New,Pune,Maharashtra,Male,35-44
T001559,C0522,2025-03-29,Beauty,Lipstick,3,499,1497,Success,Facebook Ads,New,Delhi,Delhi,Male,25-34
T001560,C0523,2025-10-13,Footwear,Boots,1,2877,2877,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001561,C0523,2025-10-24,Books,Notebook,2,717,1434,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001562,C0523,2025-11-24,Grocery,Tea,2,4317,8634,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001563,C0523,2025-11-21,Accessories,Bag,1,285,285,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001564,C0523,2025-11-20,Electronics,Monitor,1,285,285,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001565,C0523,2025-11-21,Home & Kitchen,Pan,1,2157,2157,Success,Email,Premium,Delhi,Delhi,Male,25-34
T001566,C0524,2025-12-16,Home & Kitchen,Mixer,3,3598,10794,Success,Email,Returning,Delhi,Delhi,Female,18-24
T001567,C0524,2026-01-14,Toys,Puzzle,2,1999,3998,Success,Email,Returning,Delhi,Delhi,Female,18-24
T001568,C0525,2025-04-27,Electronics,Wireless Mouse,1,499,499,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,45-54
T001569,C0525,2025-05-01,Electronics,Headphones,1,799,799,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,45-54
T001570,C0525,2025-05-06,Toys,Blocks,3,999,2997,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,45-54
T001571,C0525,2025-06-19,Home & Kitchen,Bottle,1,2999,2999,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,45-54
T001572,C0525,2025-06-07,Toys,Puzzle,1,2999,2999,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,45-54
T001573,C0526,2025-03-12,Electronics,Wireless Mouse,1,799,799,Success,Instagram,New,Hyderabad,Telangana,Male,25-34
T001574,C0527,2025-02-19,Books,Notebook,2,999,1998,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001575,C0527,2025-02-18,Beauty,Perfume,2,1499,2998,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001576,C0527,2025-03-14,Electronics,Wireless Mouse,3,199,597,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001577,C0527,2025-03-15,Accessories,Watch,1,999,999,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001578,C0527,2025-04-05,Books,Novel,2,1499,2998,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001579,C0527,2025-04-06,Home & Kitchen,Bottle,1,1499,1499,Success,Organic Search,Returning,Kolkata,West Bengal,Male,18-24
T001580,C0528,2025-12-05,Fashion,T-Shirt,3,358,1074,Success,YouTube,New,Chennai,Tamil Nadu,Female,18-24
T001581,C0529,2025-02-18,Toys,Blocks,2,4999,9998,Success,Amazon,New,Bengaluru,Karnataka,Male,45-54
T001582,C0529,2025-03-12,Electronics,Keyboard,2,799,1598,Success,Amazon,New,Bengaluru,Karnataka,Male,45-54
T001583,C0530,2025-09-21,Fashion,Jacket,3,499,1497,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T001584,C0530,2025-10-20,Home & Kitchen,Pan,3,2398,7194,Failed,Email,Returning,Mumbai,Maharashtra,Female,35-44
T001585,C0530,2025-11-27,Home & Kitchen,Mixer,3,598,1794,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T001586,C0530,2025-11-17,Books,Novel,1,958,958,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T001587,C0530,2026-01-03,Toys,Puzzle,2,799,1598,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
T001588,C0530,2025-12-20,Beauty,Perfume,3,598,1794,Success,Email,Returning,Mumbai,Maharashtra,Female,35-44
